id,text,lang,source
837,"12/1/13 got 3 bifold doors for 25 bucks, hard to find antique heater vent cover 10 , outdoor sensor light 4, ------------they have hard to find or odd size vintage/antique everything. floor trim, paint, staircase rails, bathroom sinks, counter tops, doors, windows, carpet tiles $1 , tiles back splash, furniture, misc hardware, door knobs, hinges, some church pew benches large closet safe, front doors, door knobs, open 9-5 daily sunday 10-5-------off n braddock - past regent square on a side street",en,SetFit/yelp_review_full
838,"I love this place! You never know what your going to find! They have all kinds of things, that are usually slavaged from a home or business. Kitchen cabinets, tables, mantels, windows, doors, tons of doors! If your some one who likes to fix old things or make new things out of old stuff, you must go here! I picked up an old dresser today for $10 its needs the drawer fixed and to be refinished, but when its done its going to look beautiful! They have old appliances , bathroom sinks and toilets, lighting fixtures, wood, paint, counter tops, flooring materials, some tile, etc., etc.!",en,SetFit/yelp_review_full
839,"Very primitive bouldering area, but the routes were challenging, in part due to the lack of a smearable surface (plywood kinda painted to look like rocks), mega shitty footholds (jibs worn down to shiny scummy nubs that sorely needed cleaning or replacing), and a distinct lack of fall-friendliness (one old mat to be shared among every 3 or 4 walls, and an unforgiving floor that thudded every time someone landed on it). Not a bargain for a $12 day pass since the routes did not seem to have been changed very often and all climbs shared the same foot jibs which looked practically permanent. The changing room was literally a closet.\n\nAll that griping aside, there were some decent climbs. The V3's were fairly easy but the V3/V4's were exponentially harder. I was able to do one V4/V5, but my butt was royally kicked on everything else. No ego boosts here, and the masochist in me awards 3 stars to this old school climbing gym.",en,SetFit/yelp_review_full
840,"The blonde woman who tuns the gym was extremely rude to us. First time we went she refused yo.get off the phone on a personal call to help us. Then she gave us the rules for the bouldering area in a rapid bored monotone. Compared to other climbing gyms I have gone to this gym is less safe (no gri-gris), unfriendly, and more expensive. Definitely not worth it. Worst customer service I've seen in a while.",en,SetFit/yelp_review_full
841,"Pittsburgh doesn't really have its choice of indoor climbing walls, but I was pretty impressed by this location (though note, this review is just for bouldering). The bouldering area is huge, and on a Saturday afternoon surprisingly empty with no need to wait for any route. It's labeled from V0 upwards... although the floor is padded, the walls do go up pretty high (the 10ft estimate from before is accurate), so a fall would be pretty scary... they do give you an option to wear a helmet, but I saw nobody doing so.\n\nThe routes are all clearly marked, and difficulty seemed to correspond with rating - there are also a ton to choose from, so you won't get bored. One staff member in particular was amazing - Allen - who spent the time giving climbing tips and encouragement to whomever needed it. Costs are also reasonable ($12/day, + $3/shoes, $2/chalk), and it's located in a nice strip mall with the East End Co-Op nearby for food. Overall, not a bad place to spend an afternoon!",en,SetFit/yelp_review_full
842,"I'm giving this the ok rating, I am not an experienced climber but a beginner. The last climb I went out was a real one in Utah with my brother who got me all harnessed up only to instruct me to place my foot and hand level with my head and pull myself up . You can imagine how that went with my golden retriever feverish barking and running below instructing my brother to let me down lol.\n\nSo for a beginner I found the price to be ok I went with a group and paid 16$ for shoe rental and I guess climbing fee? We stayed for about two hours. We went on a Saturday it was very crowded probably 15-30 people in the place but there are so many choices you can still get a wall. There were several beginner climbs that are easy for anyone with a shred of upper body strength. Then some V2 and V3 and V4, the other beginner gals I was climbing with found there was a pretty big variation from the VB to V2 on some of the climbs. So sometimes it was better just not to follow the stickers completely if you're a beginner but still looking for variation while bouldering. \n\nI think safety-wise things are bit of a liability here, walls are high, mats are very old and very few. Also lots of people don't follow the basic rules including teenagers who are there alone. So be cautious of your space an d others space and consider fatigue when getting to the top of those walls with your hands all sweaty. \n\nI also expected it to be a little larger based on the website photos, but I understand that this is Pittsburgh not a city with room for a huge gym like out west. I also think if they were to build a bigger newer gym here with higher climbs, then you would be looking at paying $25 and up. \n\nMy biggest complaint is that you can only do lessons at certain times with a harness, this makes it harder for beginners to get in and get a feel. I did complete one or two V7 or V8. Just to push myself but I would have had more fun if I had the support of a rope so the next time I go back I will consider classes. Which costs a little bit more but oh well. Class times are limited check the website.",en,SetFit/yelp_review_full
843,"Some helpful hints for the Climbing Wall:\n\n-A one-day pass is $12. College students/active military pay $10. Wednesday is 1/2 price for ladies (but only after they pay full price on the first visit). Wednesday is also 1/2 price for guys who wear a sports bra. Yup, you heard me right. Wednesdays are usually pretty crowded.\n\n-They run a different membership special every month. If you climb more than once a week, a membership can definitely be worth it.\n\n-If it's your first time at the wall, I highly suggest just doing the \""bouldering certification\"" instead of the \""safety and belay certification class.\"" The bouldering certification takes about 5 minutes and then you can start climbing. Decide if you like it, then do the belay certification.\n\n-If you \""like\"" them on facebook, you can get updates about when they change the routes, what membership specials they're running, if they're selling any old/used shoes for discounted prices, etc. \n\nThe wall is in a great location, on several bus routes, and right next to the East End Food Co-op. It can get crowded, but everyone takes turns so you have plenty of opportunities.",en,SetFit/yelp_review_full
844,"Went to this place on a Groupon and fell in love. It reminds me of the days when I lived in Denver. I miss it! The routes are decently hard and allow me to push myself to get better. Staff has always been awesome. People there help give pointers. It does get pretty crowded sometimes, especially on Friday nights. I'd say they are almost in need of an expansion! Keep up the good work, Climbing Wall. I'll be seeing you a lot for the next year :)",en,SetFit/yelp_review_full
845,"I've been climbing for a few years but have friends who have never climbed. This place has lots of climbs at all different levels so my friends and I can enjoy climbing here together. Plus they have instructional classes if you want to learn more. It has a great atmosphere - a great place to hang out with friends or meet new people. The staff are amazing! Very nice and very helpful. The prices are very reasonable, lower than any other gym I have climbed in (and I have climbed in lots of facilities). I definitely recommend climbing here.",en,SetFit/yelp_review_full
846,"As a new climber I found the whole process intimidating, but the staff at The Climbing Wall helped me get on the right path. Also, the regulars here seemed very nice and always willing to help out a newbie. It isn't very expensive either, 10 or 12 bucks for a full day of bouldering is a very reasonable deal (I haven't seen many places which were cheaper). \n\nI'm sure a lot of people, including myself, wish this place was a little bigger, but for being in the city it's not a bad size. It's actually surprising how many routes they managed to plan out for the size of the place, there's more than enough to keep the walls feeling fresh even after many climbs. The diversity of the routes is really great too, there's plenty of routes for each skill level and climbing style. \n\nThe overall experience was wonderful: great staff, great people, and a great setup. \n\nTip: If you're a beginner without your own equipment, the shoe rental is worth the extra 3 or 4 bucks.",en,SetFit/yelp_review_full
847,"I like this place but the hours are inconvenient (top roping doesn't open until 5PM during the week!!!!) I wish they would expand their hours. Otherwise, they make a nice effort to change their routes relatively often.",en,SetFit/yelp_review_full
848,"Dirty slick holds. Hate the fact I can't move mats. Some problems were fun, some were awful. The staff is very unfriendly. Unless you're part if the clique no one will talk to you.",en,SetFit/yelp_review_full
849,"Sub-par setting quality, infrequent wall resetting, inconsistent grading, poor climate control, poor air quality (no chalk filter), silly rule where they make everyone wear paper wristbands before entry. + 1 star because they are finally installing air conditioning.",en,SetFit/yelp_review_full
850,"Pros:\n- At least there's a climbing gym in this area\n- Walls get reset often\n\nCons:\n- I've been coming here a couple times a week for the past few months now, and I have felt like some of the walls really need some padding besides the not-so-great spring board they have. The walls are pretty high and the height + lack of mats retract me from climbing certain routes, which is really disappointing because it ruins my climbing experience. \n- I brought up the aforementioned lack of mats to the woman who works here, and she snapped at me: \""Mats are only supposed to be under walls that are sloped.\"" I told her the wall I was talking about was sloped, and she replied curtly \""If you don't feel comfortable climbing those walls without a mat, then you shouldn't even be climbing them.\"" I was in shock. Is this a way you should be addressing your climbers' legitimate concerns? Even if it isn't possible to have mats, she could have at least told me in a nicer way instead of talking to me as if I knew nothing. \n- The gym closes at 11PM on Fridays. I usually go at night until they close, but the staff passive aggressively starts turning off the gym lights around 10:50PM. I get it, it's a Friday night and you want to get outta here. But the business hours are until 11PM, so let me enjoy my last ten minutes of climbing because I am paying for my climbing membership and I want to get as much climbing as I can get out of my sessions at the gym. \n- The holds are old and covered in rubber from the shoes. It would be nice if they could at least pressure wash them every once in a while. \n- The fees are unreasonable for the customer experience we get here.",en,SetFit/yelp_review_full
851,"I was home for the holidays and wanted to take some friends of mine climbing. They've never belayed and don't have equipment so my hope was that we could go, I could test out of the belay class and we could top rope some easy climbs.\n\nDreams crushed. Only people that are belay certified can even be in the top rope room. I would've had to pay $5 to test out of the certification and even if my friends wanted to take a quick lesson on how to belay, its only at very specific times and you need to give advanced notice.\n\nSo we bouldered. The walls are old, made of smooth plywood and though the walls are a good variety, you eventually end up right on top of one another. You can only top out on one tiny section, everything else backs right up to another wall or and abyss. With someone who isn't super comfortable down climbing or jumping from the top, I wasn't always super excited to fall when there wasn't a nice big cushion. Those were only on the overhanging walls.\n\nThe place was super busy on a Sunday afternoon and group after group rolled in. I understood why there were so many VB and VB+ routes (easier than V0's).\n\nSide note: cubbies are completely separate from the bouldering area and no food or drinks are allowed inside the bouldering area. Therefore your water stays in your cubby, plan carefully.\n\nI expected better from Pittsburgh and heard that there is a new gym coming, so I'll be waiting for that one before I try to climb again in da burgh.",en,SetFit/yelp_review_full
852,"There are some really good things to say about the climbing wall, but overall I was quite disappointed. I wanted to like this place, so I'll start with the positive aspects. \n\nFirst of all, the gym in pretty cheap. And the bouldering area is really quite good. To be honest, this should only be a bouldering gym. There were a lot of different volumes, nice routes, some top outs, and a good cave area. Even a small crack with a few problems set on it. \n\nIt seems like whoever is in charge of setting the boulder problems really has some talent. I might be back to bolder once in a blue moon. The other climbers here were pretty cool, so the place might have a good vibe/community aspect. \n\n\nNow the downsides. The staff wasn't very helpful. The rules regarding the top rope area are nonsensical, and the only reasoning offered up was insurance. I wanted to belay for a friend, but he wasn't allowed in the top rope area unless belay tested. Belay testing also cost $5, and I hate when gyms charge for a test. It's poor form. \n\nThe ropes aren't doubled up, and with the short wall it gives way too much pull. They require you to clip into daisy chains on the ground. I wanted to lead climb, but there was no one at the gym that could give a lead test. The TR routes were really hit or miss, a lot of them just confusing and not fun. They aren't rated properly, just easy, medium, or hard. \n\nThe walls are painted plywood, so smearing is basically impossible. Further, I question if the holds have ever been cleaned. Some of them are so polished to the point that it's dangerous. \n\nThere's only once changing room, and overall the place isn't very clean. I believe there is some potential here, but it seems to be mismanaged and on the whole, a missed opportunity.",en,SetFit/yelp_review_full
853,"This place is looking to make money and rip you off. The door of my car had a dent in it for over three years when I took it here for my annual inspection. Never before did anywhere else have a problem with it, but this place said they would not pass it. Weird how it passed inspection 3 times already with no other place mentioning the door being a problem. Never giving this place any business again, I went to a different Meineke in Homestead where they are helpful and work with you.",en,SetFit/yelp_review_full
854,"I definitely got the best service of the restaurants on Ellsworth from this restaurant, and they also offer the best food for the price. \n\nThe menu is creative and dinner (soup, salad and salmon) were delicious, but there is nothing that Portugese about this place (except the decor and a very sweet older lady hostess who may in fact be Portugese). In fact, I think it would be considered a national security threat in Portugal to have a place that serves dinner NOT serve wine. The government of this state is partly to blame though. Since when did PA become goddamn Utah?! But Rendell's gotta get his cut I guess...\n\nAnyway, the place is small and intimate, one server handles the floor. Minus points for the lack of alcohol,and frozen butter with the bread, but this restaurant is a neighborhood gem.",en,SetFit/yelp_review_full
855,"OK, so I admit that I was underwhelmed by Cafe Zinho when I first went, a few years ago. And then I didn't go for a long time. A few months back, my husband and I randomly decided to give it another try, and boy am I glad we did! It's fantastic, and has quickly become part of our regular line up.\n\nI'll say again that I'm not certain how the food is Portuguese. That being said, it is mighty delicious. I love the personal service. I love the corn bread. The starters are phenomenal, to the point where I sometimes think that the entrees are superfluous. But when we get them, they are lovely too. I love the ambiance. In short, I owe Cafe Zinho an apology.",en,SetFit/yelp_review_full
856,"Lamb burger was outright bad(tasted off and charred). We shared and together only ate half. The filet was decent but not $25 worth of decent. Waiter was kind and the ambience is romantic but at the end of the day the food just wasn't that good. There are lots of great byo's in the city and in my opinion, this isn't one of them.",en,SetFit/yelp_review_full
857,"I've eaten here once after having it suggested by numerous people, I was totally disappointed with the service, food, and the place itself, I will not be headed back......ever\nSave your money, or starve either would be a better option",en,SetFit/yelp_review_full
858,"The adjectives that come to mind when I think of Cafe Zinho are cute, quaint, cozy and in a random area. I don't think I would have stumbled upon this place just upon chance. I made a reservation for three on a Tuesday night at 7. My two friends were already there and then... there was just me in the restaurant, which scared me a little bit but I have to have faith in my fellow Yelpers. \n\nThe waitress was an adorable woman who was so friendly, helpful and enthusiastic about the dishes in a quiet manner. You just wanted to pinch her cheeks or something. Anyway she gave us some bread which was sweet, unlike many of the other restaurants breads that I have had, which I enjoyed. We ordered the goat cheese for an appetizer which was just so ooey and gooey deliciousness and then for the piece de resistance ordered the sea bass special that night which had capers, a potato, rice and some roasted vegetables. Great light combination and not too heavy. The size of the sea bass was like of the entire whole fish. To top it off we had the rice pudding dessert which was similar to flan but I thought this was so tasty. I kind of want one right now as I am typing this review.\n\n\nI am so glad I went to Cafe Zinho finally and would happily come back here again.",en,SetFit/yelp_review_full
859,Atmosphere and service was great. Appitizers were good. For dinner We ate the pork tenderloin and a ravioli of some sort. Both tasted good with the pork tenderlion being the best.,en,SetFit/yelp_review_full
860,"Visiting from NY, we actually found this highly-rated restaurant on Yelp ... and we were certainly not disappointed! It's situated on a nice residential block near a large liquor store (byob). The ambiance is fantastic and the staff are warm, friendly and attentive. We were seated in the private back room because no other tables were available. A real VIP treatment. \nFor starters, the goat cheese pastry and smoked salmon appetizers were to die for. Many of the others sounded great too. Our daughter, who is at college here, was missing some of the food options of NY. Not any more. She had the lamb burger with feta cheese. I had the seafood stew and my wife had Chilean sea bass. All fantastic! Thankfully we had just enough room for tres leches dessert. If anyone knows of a Portuguese restaurant this good in NYC ... or even in Newark Ironbound I'd love to hear about it. We will definitely be back!",en,SetFit/yelp_review_full
861,"I was underwhelmed with our dining experience. We are just learning Portuguese for an upcoming trip to Brazil and were excited about the option of using some of the vocab we had learned.\n\nMenu was somewhat limited, although we didn't try any starters which many of the other reviews state are the best offerings on the menu. I ordered the seafood stew and my husband had the chicken dish. The stew had seafood: clams, mussels, shrimp, scallops, and some type of summer sausage, but not much else. The broth was oily. My husband's chicken was prepared adequately; however the rice it was paired with was extremely underdone while the veggies were over-cooked and mushy. \n\nI might go back once more with a bottle of wine for appetizers only but for the price I will dine on entrees elsewhere.",en,SetFit/yelp_review_full
862,"My partner and I were visiting my family in Pittsburgh we live in San Diego. my partner was born and raised in Portugal. My mom heard about this resaurant and was excited to take my partner and I to a Portuguese restaurant in Pittsburgh. We went, looked at the menu and did not find anything Portuguese on the menu. Why does this restaurant promote itself as Portuguese, fly the Portuguese flag and not have ANY Portuguese dishes. We left.",en,SetFit/yelp_review_full
863,"This is a cozy little place. I made last minute reservations for a Saturday evening because the restaurant we were supposed to go to closed due to an emergency. Major bummer for us, but life goes on and luckily we were able to get a table at this place. At first we were seated by the register area and that was a little awkward because it felt like the hostess and waitresses were right at the table with us. I wasn't in the mood for a large group dinner so we asked to be moved, a request they graciously accomodated. Unfortunately, we were then seated pretty close to the door and it was a cold February evening so that was a little rough. Fortunately, we had a whole bottle of wine to warm us up.\n\nOK, so now let's talk about the wine thing: \nthis is the first BYOB place I've ever eaten at and I loved it! It's pretty great to share a bottle of wine that you can pick out yourself, rather than spend a fortune on some ordinary bottle offered by the restaurant. I didn't know if we had to open the bottle ourselves and brought a cork screw just in case, but turns out they open it for you; I can't remember if there was a corkage fee, but it they do it's a small fee.\n\nNow, for the food: we shared a sardine appetizer and it was quite good. The bread was also really delicious, very fresh and soft. For my entree I ordered the lobster tail and that was very tasty! The veggies served alongside were cooked perfectly and the sauce was light and flavorful. We ended the meal with a chocolate mousse, which my partner didn't love, but I thought it was pretty good, definitely not the best I've had, but good!\n\nTo sum it all up: good food, cozy place, and friendly staff!",en,SetFit/yelp_review_full
864,"What a gem of a place in Shadyside. It s places like this that makes me miss living there. Food was outstanding! Because it was our first time, we wanted to do a little bit of this and that. 2 appetizers, Becky s salad and the special of the eve: smoked salmon on crostini with creme fresh, a clam dish, forgot name, with the best tomatoe-white wine, I could have drunk from the bowl, broth; Becky s salad (the lemon dressing was out of this world delicious--again, could have drunk it, good). I m usually not fan of walnut in my salad, but the crumbled goat cheese made me forget about my dislike of it, that I ate it happily. Good pairing. The special of the night, we opted for sharing the lamb shank with reduced red wine sauce and simple veggies. Small veggie selection by american standards--half russet potato, slither of zucchini, and a stem of green onion, but the star afterall was the lamb, and it was meduim perfect, just as I ordered! \n\""Would you care for some dessert?\"", Ramon, our waiter (he was fabulous!) asked. And so round 3 begins. Coffee, a chocolate mousse with whip cream, beauty and... their version of creme brulee. I thought it had a hint of peanut butter, but not sure. Regardless it was so, so divine.\nThis place was busy but we did not feel rushed, unlike most places. The service was great, the atmoshphere quaint; it s definitely a neighbourhood cafe-- alot of repeat clientele, from what I gathered. We shall return.\nFinally, on an end note. Cafe Zinho is BYOB, so bring your favourite bottle or magnum of vino. And they only take cash or personal check, but they do have an ATM.",en,SetFit/yelp_review_full
865,Recently dined here for the first time and can say that I was pleased with all of the food choices we had made at this establishment. The cold prickly pear soup was certainly a good choice of appetizer. The service was acceptable and the staff very welcoming. The only downside to this place is the atmosphere. It can get extremely loud at times (especially when you are sitting next to a party of 12) and it becomes rather difficult to have any table conversation.,en,SetFit/yelp_review_full
866,"Cafe Zinho is a cute little restaurant tucked away on a street corner in Shadyside that serves up Portuguese food. Everything looked great on the menu, but execution was flawed through out our meal. Also, their dishes are not really Portuguese.\n\nFor appetizers, we got chicken livers and portuguese bread pudding with mushroom cream sauce. The chicken livers lacked flavor, which is unfortunate because chicken livers on their own are not very tasty. The bread pudding was pretty good though.\n\nEntrees were, on the whole, not impressive. The lamb chops were obviously over cooked (we ordered medium rare, and the insides were almost fully cooked). The duck breast which people raved about online were tough and the sauce was too sweet. The seafood stew lacked flavor. The lamb burger was also overcooked.",en,SetFit/yelp_review_full
867,"The grounds are very nice here, but I have to say the part I loved best was the collection of cars. I've never seen so many antique vehicles in one place. Definitely makes it worth checking out. However. The location is a bit wacky. It's right outside of Wilkinsburg, which isn't a place to visit at all. But still, it is nice enough to check out. Especially if you want to just go have a nice lunch at the cafe.",en,SetFit/yelp_review_full
868,"The Frick Car and Carriage Museum is interesting and fun. They play very informative short films in a screening room and the docents there are very friendly, helpful people. The Car and Carriage Museum is very well worth going to. And the amazing part is that is free. \n\nThe Frick Art Museum is not really that interesting or great. There is hardly anything of note. As far as I can see, Helen Frick had way more money than taste and money can't buy you taste. When J.P. Morgan died, he donated his entire art collection to the Met in New York. However the Met did not want everything. Helen Frick bought many pieces that the Met had already passed on, with good reason. Of course not all of the Frick Art collection consists of the Met's castoffs. There many portraits of insignificant nobility done by French court painters who had little talent. Just bec. art is old or expensive, doesn't mean it's really any good. It's a good thing this museum is free.",en,SetFit/yelp_review_full
869,"I was here on Mother's Day with my Mom, my mother-in-law, my aunt, and my cousin. This was a \""girl's day out\"", a gift to ourselves (we left the menfolk at home!). Afternoon Tea was absolutely exquisite. Don't get me wrong--I love a good ballgame and hotdog just like everyone else. But sometimes I gotta do \""chick stuff\"" like this too! \n\nWe took the tour of the mansion and the Frick Art Museum. Current exhibits include The Road to Impressionism: Barbizon Landscapes from the Walters Art Museum and 1806, Jena, a significant late-nineteenth-century painting by French artist Jean-Louis-Ernest Meissonier. \n\nThere is a lot to see and do at the Frick. Get off your butts Pittsburghers and enjoy this place!",en,SetFit/yelp_review_full
870,"It's free, and the car & carriage museum has a Rolls-Royce Silver Ghost.\n\nWe skipped the house tour ($10), the cafe, and the art museum. It was still worth visiting just for the old cars.",en,SetFit/yelp_review_full
871,"Very nice home and grounds. I could not exactly say I am a fan of the owner or how he earned his money but I did appreciate how original the house and belongings are and how beautiful the grounds and buildings are. Can you say Johnstown flood? How about the Homestead strike? Celebrating the extreme wealth of few on the backs of a billion who worked 16 hour days for nothing isn't exactly something I really love to do but I can appreciate beautiful art and architecture of which there is plenty to see here. We toured Clayton (the home), art museum, conservatory and the car and carriage museum. The conservatory didn't have a lot of impressive specimens and was far from full but is a great building. Be sure to earmark about 4 hours for the whole experience including, perhaps, a pricey but tasty snack at the cafe (make a reservation). We had a really nice time and I do recommend a visit if you are here so you can not only see some great furnishings but so that you may learn some of the history of the economy here. After all, we shouldn't turn our backs on the reality of our collective history lest we make the same mistakes again. I am glad they are doing such a fine job preserving this place for generations to come.",en,SetFit/yelp_review_full
872,"What a Frick-ing fantastic place!\n\nThe Frick Art & Historical Center has all the bases covered when it comes to museums: historical site, visual art, beautiful grounds, classic cars and buggies, restaurant, greenhouse. Not to mention that everything -- with the exception of the house tour -- is free. No one could possibly say there's *nothing* that here interests him here. Husband certainly couldn't convince me.\n\nI kid. He's a trooper.\n\nWe arrived at the Frick on a gorgeous blue morning and started out with an excellent tour of the Frick family abode. When the family moved to New York City after Henry Clay struck it rich in the steel business, they kept their house in Pittsburgh for return visits to the city; 93% of what's in the house is original to the Frick family, which always makes a house tour more interesting to me. They lived lavishly, and Frick was an avid art collector. His personal collection -- displayed both in the home and museum -- is impressive.\n\nAfter our tour we visited the Car and Carriage Museum, which had husband transfixed with its Model T Touring Car, Rolls Royce Silver Ghost, American Bantam Convertible Coupe, Panhard et Levassor Tonneau and Lincoln Model K Sport Phaeton among others. Finally, we finished up with a spin around the Art Museum itself. It's a beautiful building with a very manageable size. I was thrilled to find a current exhibition of Medieval Persian pottery -- found along the ancient Silk Road route -- currently running as well.\n\nSay what you will about H. C. Frick (let's be real: the Johnstown Flood and handling of the Homestead Strike would have tarnished Mother Teresa's image), the Museum and Historical Site are *well* worth your time.",en,SetFit/yelp_review_full
873,"A delightful (and free?) way to spend the afternoon. The grounds are beautiful, and the architecture is great, and the nearby Frick Park is a wonderful walk. It is quite a gem in the middle of this city. Didn't tour the Clayton (reservation needed), so can't comment on that building.",en,SetFit/yelp_review_full
874,An often overlooked gem in the heart of Pittsburghs most beautiful neighborhood.\n\nThe Frick is essentially 5 small sights in one. \n\nThe grounds. Nice 5 acre area that is well maintained giving a park like atmosphere.\n\nThe greenhouse. Lovely little greenhouse you can walk through.\n\nThe car museum is neat but currently closed for 18 months. An early electric and steam car are the highlights. Lots of olds rolls royces.\n\nThe cafe. Food.\n\nThe Clayton house. 12 dollar tour worth every penny. The house tour takes about one hour and really is fascinating. Not a huge mansion.\n\n\nAll in all just a nice place.,en,SetFit/yelp_review_full
875,"These people could not care less.\n\n I am still waiting for my washer dryer to get fixed -its been almost a month now and I am being told that they don't even know when the technician will return. The technician has been here 4 times already. Each time there is supposedly something else wrong and so they have to order another part. Miraculously the part is wrong (first week), They forgot to order the second part (2nd week), Part comes in but they need a suppossed other part and it will be \""another 3-5 days\""(3rd week), Fourth week rolls by and they \""don't know\"" when its coming in (thats up to the distributor). When I ask for an ETA (because I am wearing dirty clothes, and I am sick of technicians coming back 5 times and I already took off a week of work to meet these people) the cus.t service rep gets mad at me and offers me a refund. (The washer is on warranty) They obviously don't want to deal with any problems they created. So now I have to call the distributor to see when the part is coming in (yup, thats YOUR job Appliance Service Center!).",en,SetFit/yelp_review_full
876,"so...my Maytag Neptune front-load washer...is malfunctioning...again! Evertime I try to wash a load of clothes...some of the water goes into the washer...then the rest of the water which is a lot...floods out of detergent dispenser and all over the exterior washer and onto my basement floor... \n\ntried to fix it my self but unsuccessful...fed up with the constant flooding...I called the Appliance Service Center like I usually do when my washer goes hay-wire... Customer service lady was okay...no awards for customer service excellence though...lol :) the appliance guy gave me a call...staying he will be at my home in 10 minutes which I thought was very considerate... the appliance guy...i call him...Mr. G... shows up and fixes the problem in 5 minutes! (to include the time it takes for introduction, background, and for him to take the lid of the washer off, diagnosis of the problem, and fixing the problem). He was very friendly and personable. \n\nthe cost of the 5 min fix is $92 bucks! and I have been a customer with this company for while... $92 bucks is cheap...in comparison to their other fixes on that washer... \n\nbeing able to wash your clothes at home is a blessing but may break ur bank if you go with this company depending on the malfunction...but everytime they fix it...the problem never re-occurs but something else always manages to break on that washer! I would rather pay the price knowing it gets fixed right the first time than to find another person to fix a mistake and pay more in the long run :)",en,SetFit/yelp_review_full
877,"Okay. Here's an update to my original experience. I have to say that Emilio, the owner of Izzazu is the consumate professional when it comes to customer service and follow up. After my first appointment - at that time to be my last appointment - he doggedly tried to contact me to make the first appointment right. Emilio and I had quite a lengthly and productive conversation. He cares very much about making the customer happy AND correcting the situation that was unsatisfactory. \n\nI did go back and was very pleased with my cut once again. Because Marshall was running late (20 minutes and counting) Caesar cut my hair this time. Another great cut!\n\nAgain, however, the desk needs training in customer service. After a 20 minute wait, the receptionist still hadn't notified Marshall that I was there. A downtown salon depends on clients who are on their lunch hours for the most part. Next appointment I'll call ahead to see how they're running before heading to the salon and waiting.\n\nEmilio IS working on the front desk situation. In the meantime, I'll continue to go for the wonderful cut!",en,SetFit/yelp_review_full
878,"I am a jack of all trades and a do it yourself-er at heart. While in college I worked as a promotional photographer for my very dear friends salon. As a barter service she always did my hair for free! !0 years I had this deal going on. As you can imagine I was pretty spoiled and didn't want to start paying to get my hair did. I began coloring it myself. Now as a licensed skin care specialist you pick things up from the cosmetologists working with you.\n\nI killed it, fried it and melted it. My hair was in dire straights! I have dark hair but I love being a red head. Marcia Cross red to be exact. Whoops! Lightening that many levels should not ever be done by a novice. What can I say? I'm stubborn that way, and think I can do it all! \n\nI reached out to Emilio for help! I have to say that after many hours of laying down color he managed to make my hair healthy again and I left feeling like a movie star. A red headed movie star! I was flipping my hair all the way to the parking garage and even did a photo-shoot later that evening. Yes I did a photo-shoot because I needed a professional head shot for my work portfolio.\n\n\nI don't know if I'm being too harsh but my hair did turn out much darker than I had wanted it to be. I know sometimes it is hard to predict the outcome when mixing chemistries. \n\nThe other problem I had was the price tag, or the surprise when I went to pay. $250.00 for a color correction! I know this is normal sometimes when fixing the damage but it is also crucial to give your client some kind of idea on payment. I had gone in for color estimated at around $70. I think they did a decent job but for that money It should have been closer to what I asked for. Needless to say I haven't been back but would recommend in a jam.",en,SetFit/yelp_review_full
879,"Sadly, the professionalism of the front desk never got better. Despite Emilio's assurances that changes were being made, my latest visit proved otherwise. I called ahead and was assured that Marshall was on time...in fact, he didn't have an appointment ahead of mine and could take me as soon as I got there. I was there a few minutes before my appointment. I waited. And waited. Fifteen minutes later, I asked if Marshall knew I was waiting. I was told by the brunette that they had been busy. Odd, she, the blonde and two other employees had been standing there talking for a while. She went back to notify Marshall. When Marshall came up front to get me, the brunette admonished him that he should keep an eye out for his clients - she shouldn't have to notify him that his appointment is there. Wow. And the purpose of a receptionist is....what? I'm done. I'm out. Apparently nothing will help Izzazu's but getting rid of the front desk staff. \n\nOn a positive note, it was another great cut. Not good enough to lure me back, though.",en,SetFit/yelp_review_full
880,"I recently had semi-permanent lashes put on for my wedding at the WEXFORD Izzazu salon. Upon completion, I thought they looked a bit odd, but figured I just wasn't used to them yet. The next day was my wedding day, and my bridesmaids and I got our hair and makeup done at the downtown Izzazu salon. The makeup artist (who was great) said they looked terrible (which they did- they were uneven and there was white glue all over them) and had to remove them and reapply. They are supposed to last 2 weeks, so removing them the next morning was very unpleasant and I ended up losing a ton of my real lashes when everything was said and done. This added 1 hour+ onto my appointment and I ended up barely having any time for pictures before my wedding. I would steer clear of Izzazu for semi permanent lashes!",en,SetFit/yelp_review_full
881,"I had an appointment that was made 2 months in advance and when I turned up they told me that the person I had the appointment with quit 6 weeks ago and they didn't have anyone available to take me. They made no attempt to reschedule me with someone else or call me to cancel. To make things worse, the battleax at the front desk had such an attitude. Here's a tip, when you are in the beauty salon business, staff the front desk with someone who looks like they have actually BEEN to a salon. Not with rude women that have hairdos from 20 years ago. Will never go back.",en,SetFit/yelp_review_full
882,"Emailed and called several times to get a pricing on having several services done at once as a graduation present to myself. I was put on hold twice and never picked back up. Emails went unanswered. :(\n\nI was going to have SO MUCH done, too!! Hair cut, color with highlights, spa manicure/pedicure and an hour massage! All as a graduation present to myself but if they can't be attentive to prospective customers then I can't imagine that they'd be attentive in the store. I'll spend my money elsewhere!",en,SetFit/yelp_review_full
