id,text,lang,source
772,"background . underlying insulin resistance and/or obesity has clearly been implicated in the development of metabolic syndrome in adolescents and young adults with polycystic ovarian syndrome ( pcos ) . it is not clear however what role hyperandrogenism has on the development of metabolic syndrome or its role on those metabolic parameters associated with metabolic syndrome . methods . we studied 107 adolescent girls ; 54 had pcos according to nih criteria . data was obtained for systolic and diastolic blood pressure ( sbp and dbp ) , body mass index ( bmi ) , total testosterone ( t ) , luteinizing hormone ( lh ) , follicle - stimulating hormone ( fsh ) , prolactin , fasting lipid profile , and glucose . the pcos group was divided initially into subgroups according to bmi ( kg / m2 ) , then based on t ( ng / dl ) levels as follows : high testosterone pcos ( ht ) , intermediate testosterone pcos ( it ) , obese and normal testosterone ( ont ) , and lean and normal t ( control , c ) . t - test analysis was performed in between all the groups . results . there was no statistical difference between ht and it , ht and ont , or it and ont in sbp , dbp , fasting blood glucose , lipid panel , lh , fsh , and prolactin levels . the control group had lower sbp and bmi comparing with ont , it , and ht groups . there were no statistical differences found in dbp , fasting blood glucose , lipid panel , lh , fsh , or prolactin . conclusion . metabolic profile in adolescent girls with pcos is not affected by either the presence of hyperandrogenism or the degree of hyperandrogenism .",en,scientific_papers
773,"abstractmassive lower gastrointestinal from primary isolated ilio - rectal fistula is a rare condition and difficult to diagnosis and emergency surgery for this situation has a high mortality rate . this report describes a successful operation in an 88-year - old man at present with massive lower gastrointestinal hemorrhage from ilio - rectal fistula and hypovolemic shock . underlying diseases are prostate cancer , hypertension , dyslipidemia , aortic stenosis , mitral valve stenosis and chronic renal disease . operative treatment is to explore laparotomy with internal iliac artery ligation and rectal resection . during postoperative period patient developed acute cholecystitis and treated by cholecystectomy 1 month after operation the patient went home without morbidity and 1-year follow - up he had not any complications .",en,scientific_papers
774,"this study was designed to determine the efficacy of two novel type - four resistant starches ( rs4 ) on postprandial glycemia and ratings of fullness . volunteers ( n = 10 ) completed completed five interventions designed to determine the glycemic and satiety ( fullness ) effects of the starches ( 38 g , ) alone and when added on top of available carbohydrate . the dose of the starches provided 30 g of resistant starch per treatment . the treatments were : commercial resistant starch added to water ( pf ) , noncommercial resistant starch added to water ( pr ) , dextrose solution ( dex , 50 g ) , and dex with penfibe starch ( pf+ ) , and dex with the non - commercial starch added ( pr+ ) . blood glucose was measured in the fasted state and following the randomly assigned treatments at 30 , 45 , 60 , 90 , and 120 minutes post - consumption . a visual analog scale was used to determine fullness at each time point . there were no differences in the glucose incremental areas under the curve ( iauc ) for pf+ and pr+ compared with dex . the pf and pr treatments had decreased ( p < 0.05 ) iaucs for glucose compared with dex , pf+ , and pr+ . there were no treatment differences for rof . the dose ( 38 g ) of starches did not to alter glucose responses when added on top of 50 g of dextrose .",en,scientific_papers
775,"aim : the aim of this study is to evaluate the enamel remineralization after treatment with three different remineralizing agents using surface microhardness assessment.materials and methods : this in vitro study involves 50 enamel samples divided into five groups of 10 samples each . the positive control group consisted of intact enamel and a negative control group consisted of demineralized enamel samples . all groups excluding the positive control group were subjected to demineralization following which three of these groups were remineralized using remineralizing agents ( casein phosphopeptide amorphous calcium phosphate [ cpp - acp ] [ gc tooth mousse ] , casein phosphopeptide amorphous calcium phosphate with fluoride [ cpp - acpf ] [ gc tooth mousse plus ] , sodium fluoride [ phos - flur ] ) . the groups treated with remineralizing agents were subjected to ph cycling over a period of 28 days . this was followed with assessment of surface microhardness ( micro vickers hardness tester , matsuzawa co. , ltd , toshima , japan).statistical analysis : one - way analysis of variance test and posthoc tukey test were conducted for multiple group comparison.results:there was an improved enamel remineralization in the group , remineralized using cpp - acpf in comparison with the other groups.conclusion:casein phosphopeptide with fluoride is a promising material for remineralization of enamel subsurface lesions .",en,scientific_papers
776,"backgroundmanagement options for pancreatic neuroendocrine tumors ( pnets ) metastatic to the liver include surgical , ablative , cytotoxic , and radioisotope approaches . one potential local treatment option includes selective internal radiotherapy utilizing yttrium-90 ( 90y ) microspheres . 90y has also been used in the treatment of hepatocellular carcinoma and tumors metastatic to the liver . it appears to be well tolerated ; however , there is no randomized controlled trial reporting long - term toxicities . previous retrospective reports have described biliary damage as a potential complication of therapy with 90y and chemoembolization ; however , the long - term sequelae of 90y treatment are poorly understood.case presentationwe present the case of a 65-year - old caucasian woman who suffered biliary damage following 90y administration for metastatic pnets and subsequently developed cirrhosis . given the timeline of her various treatments and the lack of any other identifiable etiology for her cirrhosis , we believe this to be a potential long - term complication of 90y therapy.conclusionthis case provides pathologic confirmation of cirrhosis as a potential long - term sequela of 90y treatment . this long - term risk needs to be considered when sequencing therapy for patients with neuroendocrine tumors who have a good prognosis . there are now several other systemic and ablative treatment options available to these patients , and long - term complications must be considered during treatment .",en,scientific_papers
777,"purposeto compare the intraocular pressure ( iop ) measurements obtained with the rebound tonometry ( rt ) , dynamic contour tonometry ( dct ) and goldmann applanation tonometry ( gat ) in keratoconic corneas and to investigate the effects of central corneal thickness ( cct ) and corneal radius of curvature ( cr ) on iop measurements.methodssixty-three eyes of 63 keratoconus patients were enrolled in this cross - sectional study . iop was measured on each subject always in the same order , icare rt - pascal dct - gat , after a minimum interval of 10 min between measurements . cct and cr were measured using a rotating scheimpflug camera before the iop measurements in all subjects . one way repeated measures anova and pearson correlation coefficient analysis was used for the statistical assessment.resultsmean iop for all enrolled eyes was 11.72 2.59 mm hg for gat , 9.34 3.29 mm hg for rt , and 15.42 3.31 mm hg for dct . there were statistically significant differences among the three tonometers ; gat and rt ( p < 0.001 ) , gat and dct ( p < 0.001 ) , and rt and dct ( p < 0.001 ) . gat and rt were significantly positively correlated with cct ( r = 0.288 , p = 0.025 and r = 0.483 , p < 0.001 , respectively ) . rt was also significantly positively correlated with cr ( r = 0.550 , p < 0.001 ) . dct was not significantly correlated with cct ( r = 0.115 , p = 0.377 ) nor cr ( r = 0.179 , p = 0.168).conclusionsdct has overestimated but rt has underestimated iop readings according to gat measurements in keratoconic corneas . dct may be the most appropriate tonometer to use in keratoconus for the measurements of iop , because dct do not appear to be dependent upon cct and cr .",en,scientific_papers
778,"internal hernias are a rare cause of small bowel obstruction . following laparoscopic bariatric surgery , specifically gastric bypass and laparoscopic colonic resections , there has been an increase in the incidence of internal hernias . this has been due to either a mesenteric or mesocolic defect being not closed or completely missed . small bowel loops usually herniate through these defects and present as intestinal obstruction . internal hernia following laparoscopic donor nephrectomy is a rare complication . the need for presenting this case is the rarity of its occurrence , to stress the fact that following major abdominal laparoscopic surgery the mesenteric or mesocolic defects should be closed , and that this complication was managed laparoscopically , through the same port sites as used earlier for the donor nephrectomy .",en,scientific_papers
779,"there is a large body of scientific evidence that has been confirmed in randomized controlled trials indicating a cardioprotective effect for omega-3 fatty acids from fish . for alpha - linolenic acid ( ala ) , which is the omega-3 fatty acid from plants , the relation to cardiovascular health is less clear . we reviewed the recent literature on dietary ala intake , ala tissue concentrations , and cardiovascular health in humans . short - term trials ( 612 weeks ) in generally healthy participants mostly showed no or inconsistent effects of ala intake ( 1.23.6 g / d ) on blood lipids , low - density lipoprotein oxidation , lipoprotein(a ) , and apolipoproteins a - i and b. studies of ala in relation to inflammatory markers and glucose metabolism yielded conflicting results . with regard to clinical cardiovascular outcomes , there is observational evidence for a protective effect against nonfatal myocardial infarction . however , no protective associations were observed between ala status and risk of heart failure , atrial fibrillation , and sudden death . findings from long - term trials of ala supplementation are awaited to answer the question whether food - based or higher doses of ala could be important for cardiovascular health in cardiac patients and the general population .",en,scientific_papers
780,"pancreatic cancer exhibits profound chemoresistance resulting either from pre - existing ( intrinsic ) mechanisms , or from anticancer drug treatment itself ( acquired chemoresistance ) . we present the case of a patient with pancreatic adenocarcinoma metastatic to the liver who experienced clinical , radiographic and tumor marker response to three lines of gemcitabine - based chemotherapy . the regimens included : 8 cycles of gemcitabine and oxaliplatin ( gemox ) , 8 cycles of gemcitabine , docetaxel and capecitabine ( gtx ) and more than 3 cycles of gemcitabine and nab - paclitaxel , with an exceptional response 2 years from the initiation of chemotherapy for metastatic pancreatic cancer .",en,scientific_papers
781,"background . the ability of safety technologies to decrease errors , harm , and risk to patients has yet to be demonstrated consistently . objective . to compare discrepancies between medication and intravenous fluid ( ivf ) orders and bedside infusion pump settings within a pediatric intensive care unit ( picu ) before and after implementation of an interface between computerized physician order entry ( cpoe ) and pharmacy systems . methods . within a 72-bed picu , medication and ivf orders in the cpoe system and bedside infusion pump settings were collected . rates of discrepancy were calculated and categorized by type . results were compared to a study conducted prior to interface implementation . expansion of picu also occurred between study periods . results . of 455 observations , discrepancy rate decreased for ivf ( p = 0.01 ) compared to previous study . overall discrepancy rate for medications was unchanged ; however , medications infusing without an order decreased ( p < 0.01 ) , and orders without corresponding infusion increased ( p < 0.05 ) . conclusions . following implementation of an interface between cpoe and pharmacy systems , fewer discrepancies between ivf orders and infusion pump settings were observed . discrepancies for medications did not change , and some types of discrepancies increased . in addition to interface implementation , changes in healthcare delivery and workflow related to icu expansion contributed to observed changes .",en,scientific_papers
782,"regulatory b cells ( breg ) are in the spotlight for their role in immune homeostasis maintenance and tolerance achievement as in the last years the correlation with functional and increased breg numbers in autoimmune diseases and transplantation has been extensively proven . their study is , however , in its infancy with still little knowledge and consensus on their origin , phenotype , and mechanism of action . all this hampers the pursuit of an effective breg induction method for therapeutic purposes . in this review we aim to summarize the studies on human breg and their implication in kidney transplantation and to further discuss the issues surrounding therapeutic applications of this cell subset .",en,scientific_papers
783,"il-17a is overexpressed in the lung during acute neutrophilic inflammation . acetylcholine ( ach ) increases il-8 and muc5ac production in airway epithelial cells . we aimed to characterize the involvement of nonneuronal components of cholinergic system on il-8 and muc5ac production in bronchial epithelial cells stimulated with il-17a . bronchial epithelial cells were stimulated with recombinant human il-17a ( rhil-17a ) to evaluate the chat expression , the ach binding and production , the il-8 release , and the muc5ac production . furthermore , the effectiveness of pd098,059 ( inhibitor of mapkk activation ) , bay11 - 7082 ( inhibitor of ikb phosphorylation ) , hemicholinium-3 ( hch-3 ) ( choline uptake blocker ) , and tiotropium bromide ( spiriva ) ( anticholinergic drug ) was tested in our in vitro model . we showed that rhil-17a increased the expression of chat , the levels of ach binding and production , and the il-8 and muc5ac production in stimulated bronchial epithelial cells compared with untreated cells . the pretreatment of the cells with pd098,059 and bay11 - 7082 decreased the chat expression and the ach production / binding , while hch-3 and tiotropium decreased the il-8 and muc5ac synthesis in bronchial epithelial cells stimulated with rhil-17a . il-17a is involved in the il-8 and muc5ac production promoting , via nfb and erk1/2 pathway activation , the synthesis of chat , and the related activity of autocrine ach in bronchial epithelial cells .",en,scientific_papers
784,"objective . we reviewed a cohort of patients with previously untreated locoregional advanced head and neck squamous cell carcinoma ( hnscc ) who received a uniform chemoradiotherapy regimen . methods . retrospective review was performed of 105 patients with stage iii or iv hnscc treated at greater baltimore medical center from 2000 to 2007 . radiation included 125 cgy twice daily for a total 70 gy to the primary site . chemotherapy consisted of cisplatin ( 12 mg / m2/h ) daily for five days and 5-fluorouracil ( 600 mg / m2/20 h ) daily for five days , given with weeks one and six of radiation . all but seven patients with n2 or greater disease received planned neck dissection after chemoradiotherapy . primary outcomes were overall survival ( os ) , locoregional control ( lrc ) , and disease - free survival ( dfs ) . results . median followup of surviving patients was 57.6 months . five - year os was 60% , lrc was 68% , and dfs was 56% . predictors of increased mortality included age 55 , female gender , hypopharyngeal primary , and t3/t4 stage . twelve patients developed locoregional recurrences , and 16 patients developed distant metastases . eighteen second primary malignancies were diagnosed in 17 patients . conclusions . the crt regimen resulted in favorable outcomes . however , locoregional and distant recurrences cause significant mortality and highlight the need for more effective therapies to prevent and manage these events .",en,scientific_papers
785,"diabetes mellitus ( dm ) is one of the primary causes of premature death and disability worldwide . we performed a systematic review and meta - analysis of the published literature regarding the trends in prevalence , awareness , treatment , and control of diabetes mellitus in mainland china . pubmed , embase , chinese biomedical database , china national infrastructure database , chinese wan fang database , and chongqing vip database were searched . fifty - six eligible studies were included . increasing trends in the prevalence , treatment , and control of diabetes in mainland china from 1979 to 2012 were observed . the pooled prevalence , awareness , treatment , and control of diabetes mellitus were 6.41% , 45.81% , 42.54% , and 20.87% , respectively . a higher prevalence of diabetes mellitus was found in urban ( 7.48% , 95%ci = 5.45~9.50 ) than rural ( 6.53% , 95%ci = 4.30~8.76 ) areas . furthermore , an increasing chronological tendency was shown in different subgroups of age with regard to the prevalence of diabetes . a higher awareness of dm was found in urban ( 44.25% , 95%ci = 32.60~55.90 ) than rural ( 34.27% , 95%ci = 21.00~47.54 ) populations , and no significant differences were found in the treatment , and control of diabetes among the subgroups stratified by gender and location . from 1979 to 2012 , the prevalence , treatment , and control of diabetes mellitus increased ; nevertheless , there was no obvious improvement in the awareness of diabetes .",en,scientific_papers
786,"focal segmental glomerulosclerosis ( fsgs ) causes glomerular lesions that can progress to end - stage renal disease . it is suspected to be caused by a circulating factor that is amenable to plasmapheresis removal and exhibits a risk for recurrence in the renal allograft . we present two patients with fsgs recurrence in their allograft kidneys diagnosed by biopsy after significant proteinuria developed in the posttransplant setting . treatment with therapeutic plasma exchange induced long - term remission in both patients . spot urine protein : creatinine ratios were monitored and treatment was continued until a target of < 0.5 was achieved . in patient number two , a second peak in proteinuria and azotemia was ultimately attributable to ureteral stenosis and these values normalized following repair . in conclusion , therapeutic plasma exchange is an effective treatment for fsgs recurring following renal transplant .",en,scientific_papers
787,"rationale , aims and objectivesdifferences in the performance of medical care may be due to variation in the introduction and diffusion of medical innovations . the objective of this paper is to compare seven european countries ( united kingdom , the netherlands , west germany , france , spain , estonia and sweden ) with regard to the year of introduction of six specific pharmaceutical innovations ( antiretroviral drugs , cimetidine , tamoxifen , cisplatin , oxalaplatin and cyclosporin ) that may have had important population health impacts.methodswe collected information on introduction and further diffusion of drugs using searches in the national and international literature , and questionnaires to national informants . we combined various sources of information , both official years of registration and other indicators of introduction ( clinical trials , guidelines , evaluation reports , sales statistics).results and conclusionsthe total length of the period between first and last introduction varied between 8 years for antiretroviral drugs and 22 years for cisplatin . introduction in estonia was generally delayed until the 1990s . the average time lags were smallest in france ( 2.2 years ) , united kingdom ( 2.8 years ) and the netherlands ( 3.5 years ) . similar rank orders were seen for year of registration suggesting that introduction lags are not only explained by differences in the process of registration . we discuss possible reasons for these between - country differences and implications for the evaluation of medical care .",en,scientific_papers
788,"breast cancer is the most common malignancy in woman . the urinary bladder is an unusual site for metastasis from primary tumors of the breast , especially when it is the only organ involved . we present the case of a female patient with known breast cancer stage t2n3m0 who developed isolated bladder metastasis five years after the primary diagnosis . we reviewed the literature for similar cases and discussed the clinical presentation , pathophysiology , and prognosis of this entity .",en,scientific_papers
789,"coronary artery fistulae are usually identified during invasive coronary angiographies . however , in this case , we made the early detection of coronary artery fistulae during non - invasive transthoracic echocardiography , by demonstrating diastolic multiple abnormal color doppler flows on the entire left ventricular walls including left ventricular free wall , interventricular septum and apex , which were mimicking firecracker on the whole left ventricle . fistulous communication from the coronary artery to the left ventricle is rare . moreover , a case of multiple coronary fistulae emptying into the left ventricle through the entire left ventricular walls including left ventricular free wall , interventricular septum and apex is uncommon . we report a case of a 31-year - old woman who was diagnosed with multiple fistula communicating with entire left ventricular wall .",en,scientific_papers
790,"structural genomic rearrangements are frequent findings in human cancers . therefore , papillary thyroid carcinomas ( ptcs ) were investigated for chromosomal aberrations and rearrangements of the ret proto - oncogene . for this purpose , primary cultures from 23 ptc have been established and metaphase preparations were analysed by spectral karyotyping ( sky ) . in addition , interphase cell preparations of the same cases were investigated by fluorescence in situ hybridisation ( fish ) for the presence of ret / ptc rearrangements using ret - specific dna probes . sky analysis of ptc revealed structural aberrations of chromosome 11 and several numerical aberrations with frequent loss of chromosomes 20 , 21 , and 22 . fish analysis for ret / ptc rearrangements showed prevalence of this rearrangement in 72% ( 16 out of 22 ) of cases . however , only subpopulations of tumour cells exhibited this rearrangement indicating genetic heterogeneity . the comparison of visual and automated scoring of fish signals revealed concordant results in 19 out of 22 cases ( 87% ) indicating reliable scoring results using the optimised scoring parameter for ret / ptc with the automated metafer4 system . it can be concluded from this study that genomic rearrangements are frequent in ptc and therefore important events in thyroid carcinogenesis .",en,scientific_papers
791,"abstractthe current study aimed to assess the relationship between the hurling player s fitness profile and integrated training load ( tl ) metrics . twenty - five hurling players performed treadmill testing for vo2max , the speed at blood lactate concentrations of 2 mmoll-1 ( vlt ) and 4 mmoll-1 ( vobla ) and the heart rate - blood lactate profile for calculation of individual training impulse ( itrimp ) . the total distance ( td ; m ) , high speed distance ( hsd ; m ) and sprint distance ( sd ; m ) covered were measured using gps technology ( 4-hz , vx sport , lower hutt , new zealand ) which allowed for the measurement of the external tl . the external tl was divided by the internal tl to form integration ratios . pearson correlation analyses allowed for the assessment of the relationships between fitness measures and the ratios to performance during simulated match play . external measures of the tl alone showed limited correlations with fitness measures . integrated tl ratios showed significant relationships with fitness measures in players . td : itrimp was correlated with aerobic fitness measures vo2max ( r = 0.524 ; p = 0.006 ; 95% ci : 0.224 to 0.754 ; large ) and vobla ( r = 0.559 ; p = 0.003 ; 95% ci : 0.254 to 0.854 ; large ) . hsd : itrimp also correlated with aerobic markers for fitness vlt ( r = 0.502 ; p = 0.009 ; 95% ci : 0.204 to 0.801 ; large ) ; vobla ( r = 0.407 ; p = 0.039 ; 95% ci : 0.024 to 0.644 ; moderate ) . interestingly sd : itrimp also showed significant correlations with vlt ( r = 0.611 ; p = 0.001 ; 95% ci : 0.324 to 0.754 ; large ) . the current study showed that tl ratios can provide practitioners with a measure of fitness as external performance alone showed limited relationships with aerobic fitness measures .",en,scientific_papers
792,"skin - lightening is an aesthetic practice of global concern . by adopting a biopsycho - social approach , we consider the interplay between the biological , psychological and social factors that underpin the circulation and consumption of skin lighteners in south africa . this paper reflects on biological aspects of skin lightening , interpersonal relationships , individual beliefs and expectations about the maintenance of health and well being that informs cosmetic practices . the paper seeks to examine claims made by historians ( thomas ) and political philosophers and activists ( biko ) that colonialism and apartheid in south africa historically reinforced the use of skin lightening products in the country . the paper also investigates the role of media in staking out the boundaries of beauty . we argue that men and women practice skin - lightening not only as a complex result of the internalization of global standards of beauty , but meshed with a national politics of race and colorism . banning skin lightening products without understanding the biological effects but also the social forces that underlie their increased popularity will prove futile . moreover , we must consider the immeasurable pleasures associated with lightening , and the feelings with achieving visibility in south africa , a country that continues to wrestle with blackness .",en,scientific_papers
793,"local induction of pro - tolerogenic cytokines , such as il-10 , is an appealing strategy to help facilitate transplantation of islets and other tissues . here , we describe a pair of implantable devices that capitalize on our recent finding that hyaluronan ( ha ) promotes il-10 production by activated t cells . the first device is an injectable hydrogel made of crosslinked ha and heparan sulfate loaded with anti - cd3/anti - cd28 antibodies and il-2 . t cells embedded within this hydrogel prior to polymerization go on to produce il-10 in vivo . the second device is a bioengineered implant consisting of a polyvinyl alcohol sponge scaffold , supportive collagen hydrogel , and alginate spheres mediating sustained release of ha in fluid form . pancreatic islets that expressed ovalbumin ( ova ) antigen were implanted within this device for 14 days into immunodeficient mice that received ova - specific do.11.10 t cells and a subsequent immunization with ova peptide . splenocytes harvested from these mice produced il-10 upon re - challenge with ova or anti - cd3 antibodies . both of these devices represent model systems that will be used , in future studies , to further evaluate il-10 induction by ha , with the objective of improving the survival and function of transplanted islets in the setting of autoimmune ( type 1 ) diabetes .",en,scientific_papers
794,"objectivethere was no abundance of data on the use of anticoagulant in patients with previous high risk of thromboembolic conditions under a newly developed intracranial hemorrhage in korean society . the purpose of this study was to evaluate the safety of discontinuance and suggest the proper time period for discontinuance of anticoagulant among these patients.methodswe reviewed the medical records of 19 patients who took anticoagulant because of thromboembolic problems and were admitted to our department with newly developed anticoagulation associated intracranial hemorrhage ( aaich ) , and stopped taking medicine due to concern of rebleeding from january 2008 to december 2012 . analysis of the incidence of thromboembolic complications and proper withdrawal time of anticoagulant was performed using the kaplan - meier method.resultsour patients showed high risk for thromboembolic complication . the cha2ds2-vasc score ranged from two to five . thromboembolic complication occurred in eight ( 42.1% ) out of 19 patients without restarting anticoagulant since the initial hemorrhage . among them , three patients ( 37.5% ) died from direct thromboembolic complications . mean time to outbreak of thromboembolic complication was 21.3814.89 days ( range , 8 - 56 days ) . the probability of thromboembolic complications at 7 , 14 , and 30 days since cessation of anticoagulation was 0.00 , 10.53 , and 38.49% , respectively.conclusionshort term discontinuance of anticoagulant within seven days in patients with aaich who are at high embolic risk ( cha2ds2-vasc score > 2 ) appears to be relatively safe in korean people . however , prolonged cessation ( more than seven days ) may result in increased incidence of catastrophic thromboembolic complications .",en,scientific_papers
795,"objective : the aim of this study was to assess urine fluoride concentration , nutritional status , and dental fluorosis in adolescent students living in the rural areas of guanajuato , mexico.materials and methods : a cross - sectional study was conducted including participants aged 1120 years . the presence and severity of dental fluorosis was registered according to the thylstrup and fejerskov index ( tfi ) criteria . anthropometric measures were also recorded . urine sample of the first morning spot was recollected to assess urine fluoride concentration by using the potentiometric method with an ion - selective electrode . water samples were also recollected and analyzed . bivariate tests were performed to compare urine fluoride concentration according to different variables such as sex , body mass index , and tfi . nonparametric tests were used . a logistic regression model was performed ( spss 21.0).results : this study included 307 participants with a mean age of 15.6 1.6 ; 62.5% of the participants showed normal weight . a total of 91.9% of the participants had dental fluorosis , and 61.6% had tfi > 4 . mean fluoride content in urine ranged between 0.5 and 6.65 mg / l , with a mean of 1.27 1.2 mg / l . underweight children showed greater urine fluoride concentration . the increment of urine fluoride was a related ( or = 1.40 ) to having severe dental fluorosis.conclusions:most of the studied population had moderate or severe dental fluorosis . urine fluoride concentration was related to fluorosis severity and nutritional status . underweight children showed greater urine fluoride concentration as well as severe dental fluorosis .",en,scientific_papers
796,"summarychronic rejection of solid organ allografts remains the major cause of transplant failure . donor - derived tissue - resident lymphocytes are transferred to the recipient during transplantation , but their impact on alloimmunity is unknown . using mouse cardiac transplant models , we show that graft - versus - host recognition by passenger donor cd4 t cells markedly augments recipient cellular and humoral alloimmunity , resulting in more severe allograft vasculopathy and early graft failure . this augmentation is enhanced when donors were pre - sensitized to the recipient , is dependent upon avoidance of host nk cell recognition , and is partly due to provision of cognate help for allo - specific b cells from donor cd4 t cells recognizing b cell mhc class ii in a peptide - degenerate manner . passenger donor lymphocytes may therefore influence recipient alloimmune responses and represent a therapeutic target in solid organ transplantation .",en,scientific_papers
797,"objectivepancreas organogenesis is orchestrated by interactions between the epithelium and the mesenchyme , but these interactions are not completely understood . here we investigated a role for bone morphogenetic protein ( bmp ) signaling within the pancreas mesenchyme and found it to be required for the normal development of the mesenchyme as well as for the pancreatic epithelium.research design and methodswe analyzed active bmp signaling by immunostaining for phospho - smad1,5,8 and tested whether pancreas development was affected by bmp inhibition after expression of noggin and dominant negative bmp receptors in chicken and mouse pancreas.resultsendogenous bmp signaling is confined to the mesenchyme in the early pancreas and inhibition of bmp signaling results in severe pancreatic hypoplasia with reduced epithelial branching . notably , we also observed an excessive endocrine differentiation when mesenchymal bmp signaling is blocked , presumably secondary to defective mesenchyme to epithelium signaling.conclusionswe conclude that bmp signaling plays a previously unsuspected role in the mesenchyme , required for normal development of the mesenchyme as well as for the epithelium .",en,scientific_papers
798,"the management of the interim phase of a complete oral rehabilitation in patients with severely worn dentition is often challenging due to the loss of occlusal vertical dimension , loss of tooth structure , uneven wear of teeth creating an uneven plane of occlusion , and parafunctional habits . this case report describes the management of excessive tooth tissue loss in a 45 year old woman with a history of bruxism , esthetical complaints in anterior teeth , and impaired dental function due to reduced tooth height . the patient used occlusal splint for a month and than resection of the alveolar bone was performed on the vestibular sides of the maxillary anterior teeth , except the interdental alveolar crest . maxillary anterior teeth were restored with zirconia porcelain . feldspathic porcelain was chosen to restore remaining teeth in both jaws ; the patient also was given an occlusion guard to protect the restoration against future bruxism . regardless of the cause of occlusal instability , it is important that the restorative dentist should be able to recognize its signs such as tooth hypermobility , tooth wear , periodontal breakdown , occlusal dimpling , stress fractures , exostosis , muscle enlargement , and loss of posterior disclusion . when restoring the worn dentition , the clinician should bear in mind the five p s : proper planning prevents poor performance .",en,scientific_papers
799,"backgroundunlike the widely used self rated health , the self rated mental health was found unsuitable as a proxy for mental illness . this paper analyses the relationships between the self ratings of physical health , mental health and overall health , and their association of with the objective indicators for physical and mental health.design and methodsthe study is a secondary analysis of data from a nationwide representative sample of the non - institutionalized adult residents of israel in 2003 that was collected via computer - assisted personal interview methods [ n=4859].resultsthe self rated physical health and the self rated mental health were strongly related to each other yet the self rated mental health was not related to chronic physical conditions and the self rated physical health was not related to mental disorders . in a multiple logistic regression analysis , those with positive self rated mental health had 93 times the odds of reporting positive overall health whereas those with positive self rated physical health had 40 times the odds of reporting positive overall health.conclusionsthe self rating of mental health presents a qualitatively different dimension from mental illness . the self rated mental health is two times more important than the self rated physical health in predicting the self rated overall healthsignificance for public healththe present study is an original study on the self rated physical , mental and overall health measures . because of the wide range of associations with other health indicators , and the simplicity with which they are collected , self - rated health measures are widely used in large population surveys.the present study questions the automatic assumption that the self rated mental health functions as a proxy measure of psychiatric morbidity , and suggests that the self rated mental health is more closely related to subjective well - being . the results show that self rated mental health predicts self rated general health better than self rated physical health .",en,scientific_papers
800,"systemic lupus erythematosus ( sle ) is an autoimmune disease mediated by autoantibodies ( aabs ) and preferentially affecting women of childbearing age . since the offspring of mothers with sle exhibit a high frequency of learning disorders1 - 5 , we hypothesized that maternally transferred aabs that bind dna and the n - methyl - d - aspartate receptor ( nmdar)6 - 12 could play a pathogenic role during fetal brain development . here we describe a maternal sle murine model wherein pregnant dams harbored dna - specific , nmdar - specific aabs throughout gestation . high titers of these aabs in maternal circulation led to histological abnormalities in fetal brain and subsequent cognitive impairments in adult offspring . these data support a paradigm in which in utero exposure to neurotoxic aabs causes abnormal brain development with long - term consequences . this paradigm may apply to multiple congenital neuropsychiatric disorders .",en,scientific_papers
801,"background : introduction of neoadjuvant chemotherapy ( nact ) has dramatically changed the management of locally advanced breast cancer ( labc ) . however , very few randomized trials of nact have been carried out specifically in labc patients in our country . in this retrospective analysis , we presented our experience with nact in labc patients.materials and methods : medical records of 148 patients of stage iii labc patients treated with nact , followed by surgery and radiotherapy from january 2006 to december 2010 were reviewed . clinical and pathological responses to different chemotherapy regimens were assessed according to world health organization criteria . various factors influencing response to nact and clinical outcome were identified and analyzed.results:a total of 90 ( 60.8% ) patients received anthracycline - based chemotherapy and 52 ( 35.1% ) patients received mixed anthracycline and taxane - based chemotherapy.119 patients ( 80.4% ) responded to nact either in the form of complete or partial response ( pr ) . complete response was seen in 27 ( 18.2% ) patients and 92 ( 62.2% ) patients showed pr after nact . pathological complete response was seen in 24 ( 16.2% ) patients- . at a median follow - up period of 44 months 36 patients ( 24.3% ) developed relapse of which six patients developed locoregional recurrence , while 28 ( 18.9% ) patients developed distant metastasis . nodal status , response to chemotherapy , pathological tumor size <3 cm and extracapsular extension ( ece ) came out to be important prognostic factors in this study.conclusion:neoadjuvant chemotherapy is a reasonable alternative to upfront surgery in the management of labc . clinicopathological variables such as nodal status , response to chemotherapy , pathological tumor size and presence of ece had significant impact on disease free survival .",en,scientific_papers
